CourseID,Title,Type,Description,Level,Duration,Rating,Price,URL
881778.0,資産運用の基礎を学ぶファイナンス入門,Online,,All Levels,2 months,2.7,Free,https://www.udemy.com/jun-sakai-trading-course5/
1222836.0,Case Studies in Macro Economics,Online,,Intermediate Level,7 months,3.0,Free,https://www.udemy.com/case-studies-in-macro-economics/
754156.0,Aktiver Vermögensaufbau mit ETF,Offline,,All Levels,7 months,3.2,Free,https://www.udemy.com/aktiver-vermoegensaufbau/
560218.0,Introduction to Financial Statements,Online,,All Levels,5 months,3.9,Paid,https://www.udemy.com/introduction-to-financial-statements/
129274.0,Aprende a Ganar Dinero en la Bolsa,Offline,,Beginner Level,7 months,4.9,Paid,https://www.udemy.com/aprende-a-ganar-dinero-en-la-bolsa/
869652.0,Ethereum Course for Investors,Offline,,All Levels,1 months,3.6,Free,https://www.udemy.com/how-to-purchase-store-and-profit-from-ethereuem/
74016.0,"CFA Level I Workshop 5: Corp Finance, Quants II & Derivative",Offline,,Beginner Level,8 months,4.3,Paid,https://www.udemy.com/cfa-workshop-5/
258954.0,CFA Level 1 - Derivatives,Online,,All Levels,2 months,2.7,Free,https://www.udemy.com/cfa-exam/
557208.0,Accounting - Basic Costing,Offline,,All Levels,12 months,3.2,Free,https://www.udemy.com/basic-costing/
466558.0,Bonds For Beginners - A Guide To The Bond Markets,Offline,,All Levels,11 months,2.6,Free,https://www.udemy.com/bonds-for-beginners-a-guide-to-fixed-income-investments/
772480.0,Learn to Trade Forex Big U-Turn Trade,Online,,All Levels,4 months,3.0,Free,https://www.udemy.com/learn-to-trade-forex-big-u-turn-trade/
666254.0,Curso Avanzado de Trading,Online,,All Levels,3 months,2.4,Free,https://www.udemy.com/curso-avanzado-de-trading/
501384.0,Essentials Of Swing Trading Stocks,Offline,,All Levels,3 months,2.9,Free,https://www.udemy.com/essentials-of-swing-trading/
262818.0,Simple Options Trading System,Online,,Intermediate Level,6 months,4.6,Paid,https://www.udemy.com/safe-and-easy-options-trading/
544556.0,Stock Trading: Insider Tips For Determining Market Direction,Online,,All Levels,2 months,2.6,Paid,https://www.udemy.com/stock-trading-stock-market-direction/
1039442.0,How To Trade RSI Pullback Strategy: Entry To Exit (Forex),Offline,,Beginner Level,9 months,4.9,Paid,https://www.udemy.com/how-to-trade-rsi-pullback-strategy-entry-to-exit/
612528.0,Corporate Finance and Alternative Investment for CFA L1,Offline,,Beginner Level,4 months,4.7,Free,https://www.udemy.com/corporate-finance-and-alternative-investment-for-cfa-l1/
689868.0,The Binary Institute -  Binary Options Trading Course,Offline,,Beginner Level,12 months,4.6,Free,https://www.udemy.com/the-binary-institute-binary-options-trading-course/
1250694.0,カードゲームでカンタンに理解する！経済とお金のキホン,Online,,All Levels,5 months,2.7,Free,https://www.udemy.com/kabucom_keizai/
903326.0,CPA 10 COMPLETO,Online,,Beginner Level,3 months,2.7,Paid,https://www.udemy.com/estacio-cpa-10-anbima/
1223000.0,Innovators and innovation: Travel through time!,Offline,,Beginner Level,4 months,3.1,Free,https://www.udemy.com/innovators-and-innovation-travel-through-time/
1050168.0,Forex Trading : Power Of Moving Averages,Offline,,Beginner Level,1 months,3.0,Free,https://www.udemy.com/forex-trading-learn-moving-averages-from-scratch-to-pro/
548044.0,Corporation Tax Returns UK,Offline,,All Levels,1 months,2.2,Free,https://www.udemy.com/corporation-tax-returns-uk/
425338.0,Basics of Trading,Offline,,Beginner Level,6 months,2.2,Paid,https://www.udemy.com/basicsoftrading/
498360.0,Trading For Busy People,Offline,,All Levels,5 months,2.5,Free,https://www.udemy.com/trading-for-busy-people/
980408.0,Introduction to the economics of public services regulation,Offline,,Beginner Level,6 months,4.7,Paid,https://www.udemy.com/introduction-to-the-economics-of-public-services-regulation/
725872.0,Certificate in MYOB AccountRight Premier 2017 Course,Online,,All Levels,3 months,4.3,Paid,https://www.udemy.com/certificate-in-myob-accountright-premier-2016-valued-1250/
1088102.0,The Psychology of Trading,Online,,All Levels,8 months,4.5,Free,https://www.udemy.com/the-psychology-of-trading/
1170626.0,Start Trading Stocks Using Technical Analysis! Part 2,Offline,,Expert Level,1 months,2.5,Free,https://www.udemy.com/start-trading-stocks-using-technical-analysis-part-2/
380206.0,Stock Trading Essentials for Day Traders,Online,,All Levels,4 months,2.9,Free,https://www.udemy.com/stock-trading-essentials-for-day-traders/
929146.0,Learn Stock Options: Options Made Simple 101,Online,,All Levels,10 months,2.1,Free,https://www.udemy.com/learn-to-trade-stock-options-options-made-simple/
412108.0,Trading Intradiario basado en Precio y Volumen,Offline,,All Levels,3 months,3.6,Free,https://www.udemy.com/trading-intradiario-basado-en-precio-y-volumen/
615204.0,Professional Bookkeeping & Accounting 2 - Bank Daybook,Offline,,Beginner Level,1 months,4.8,Paid,https://www.udemy.com/professional-bookkeeping-accounting-2-petty-cash-bank/
581598.0,Commodity Futures Day Trading Strategies,Offline,,All Levels,9 months,3.7,Free,https://www.udemy.com/futures-day-trade-course/
116924.0,Gana en la Bolsa con Análisis Técnico,Offline,,Beginner Level,4 months,4.3,Paid,https://www.udemy.com/curso-basico-de-interpretacion-de-la-bolsa-mediante-graficos/
863998.0,株式投資で本当のファンダメンタル分析ができるようになる,Online,,All Levels,3 months,4.9,Paid,https://www.udemy.com/jun-sakai-trading-course3/
1051430.0,Intermediate Accounting 1: Easy. Fast. Simple!,Offline,,Intermediate Level,10 months,2.6,Paid,https://www.udemy.com/intermediateaccounting/
974954.0,Numeracy skills in business and everyday life:Think and Deal,Offline,,Beginner Level,6 months,3.5,Paid,https://www.udemy.com/numeracy-skills-in-business-and-everyday-life-think-and-deal/
742142.0,Learn the Forex Naked Price Action Pogo Trade,Online,,All Levels,7 months,2.3,Free,https://www.udemy.com/learn-the-forex-naked-price-action-pogo-trade/
1167536.0,Learn to Trade Forex - from Beginner to Professional,Offline,,All Levels,12 months,4.1,Free,https://www.udemy.com/learn-to-trade-forex-from-only-10-minutes-a-day/
900472.0,How To Earn Some Bitcoin Every Time You Use A Search Engine,Online,,Expert Level,11 months,2.6,Paid,https://www.udemy.com/getting-paid-to-search-the-web/
73860.0,Financial Risk Manager (FRM) Certification: Level I,Online,,Beginner Level,12 months,5.0,Paid,https://www.udemy.com/financial-risk-manager-frm-certification-level-i/
562668.0,Financial Accounting Made Easy for All,Offline,,All Levels,12 months,2.5,Free,https://www.udemy.com/financialaccounting/
971110.0,The Truths about (in)secure Retirement,Online,,All Levels,11 months,3.7,Free,https://www.udemy.com/retirement-planning-calculator/
65802.0,Financial Risk Manager (FRM) Certification: Level II,Online,,All Levels,10 months,5.0,Paid,https://www.udemy.com/financial-risk-manager-frm-certification-level-ii/
273448.0,Learn How to Profit In Forex With Market Rhythms,Offline,,Beginner Level,2 months,2.2,Paid,https://www.udemy.com/learn-how-to-profit-with-market-rhythms/
94532.0,Beginner Financial Analysis: Invest Like Warren Buffett,Offline,,Beginner Level,9 months,3.2,Free,https://www.udemy.com/beginner-financial-analysis-invest-like-warren-buffett/
541824.0,FX Commodity Chart Trading Patterns for Success,Online,,All Levels,1 months,2.8,Free,https://www.udemy.com/fx-commodity-chart-patterns-mt4-platform/
774570.0,Professional Bookkeeping & Accounting 4:Trial Balance & More,Offline,,Beginner Level,10 months,3.1,Free,https://www.udemy.com/professional-bookkeeping-accounting-4trial-balance-more/
729128.0,Professional Bookkeeping and Accounting 3: Double Entry,Online,,Beginner Level,3 months,3.4,Paid,https://www.udemy.com/professional-bookkeeping-and-accounting-3-double-entry/
360916.0,Hot Trading Investing Strategy: ETF and Futures,Offline,,All Levels,1 months,3.2,Paid,https://www.udemy.com/learn-to-trade-stocks-and-futures-with-profitable-strategy/
927442.0,Learn the Foundations of Stocks and Options,Offline,,Intermediate Level,4 months,2.6,Paid,https://www.udemy.com/learn-how-to-trade-stocks-and-options/
528104.0,Stock Trading Strategies: Profitable Trading in 7 Days.,Online,,All Levels,7 months,4.4,Free,https://www.udemy.com/stock-trading-strategies-the-trading-plan-formula/
248338.0,Introduction to Day Trading,Offline,,Intermediate Level,2 months,2.4,Free,https://www.udemy.com/introduction-to-day-trading/
501502.0,Learn Financial Accounting Different,Offline,,All Levels,3 months,2.5,Paid,https://www.udemy.com/learn-financial-accounting-different/
168358.0,Basel II,Offline,,Beginner Level,12 months,4.5,Paid,https://www.udemy.com/basel-ii/
700080.0,Budgeting for Business,Offline,,Intermediate Level,10 months,2.6,Paid,https://www.udemy.com/budgeting-for-business/
19653.0,Accounting Skills for Managers,Offline,,Intermediate Level,3 months,2.3,Paid,https://www.udemy.com/accounting-skills-for-managers/
1174084.0,Formação de preços em serviços,Offline,,All Levels,12 months,3.4,Free,https://www.udemy.com/formacao-de-precos-em-servicos/
865630.0,Aprenda Cálculo Financeiro de Forma Simples,Offline,,All Levels,8 months,2.5,Free,https://www.udemy.com/aprenda-calculo-financeiro-de-forma-simples/
815672.0,Finanzas Personales para Vivir Libre de Deudas,Online,,Beginner Level,9 months,3.8,Free,https://www.udemy.com/finanzas-personales-para-vivir-libre-de-deudas/
931588.0,Learn to trade Chart Patterns,Online,,Intermediate Level,3 months,4.4,Paid,https://www.udemy.com/learn-to-trade-chart-patterns/
812798.0,Value Investing and Stock Market Fundamentals,Online,,All Levels,7 months,3.9,Paid,https://www.udemy.com/value-investing-and-stock-market-fundamentals/
941310.0,Matemática Financeira com HP12C e MS Excel,Offline,,Beginner Level,1 months,3.7,Free,https://www.udemy.com/matematica-financeira-com-hp12-e-ms-excel/
43778.0,"Buying, Selling, and Storing Precious Metal",Online,,Beginner Level,5 months,5.0,Free,https://www.udemy.com/got-gold-get-gold-buying-and-selling-precious-metal/
753610.0,Trading mit kleinen Konten - Grundlagen die du kennen musst,Online,,All Levels,10 months,3.9,Paid,https://www.udemy.com/werden-sie-privater-trader-im-forex-cfd-oder-rohstoffmarkt/
322118.0,IFRS Financial Reporting,Offline,,Beginner Level,5 months,5.0,Free,https://www.udemy.com/ifrs-financial-reporting/
709816.0,Socorro! Preciso Organizar as Minhas Finanças!,Offline,,Intermediate Level,12 months,3.6,Free,https://www.udemy.com/socorro-preciso-organizar-as-minhas-financas/
255046.0,Investments and Financial Markets,Online,,Beginner Level,11 months,4.5,Paid,https://www.udemy.com/investments-and-financial-markets/
74028.0,"CFA Level I Workshop 6: Alternatives, PM and Economics",Online,,All Levels,9 months,2.8,Paid,https://www.udemy.com/cfa-workshop-6/
73962.0,CFA Level I Workshop 3: Financial Reporting & Analysis II,Offline,,All Levels,12 months,3.7,Free,https://www.udemy.com/cfa-workshop-3/
193916.0,How to be A High Performance Insurance Broker Part 2,Online,,All Levels,3 months,4.5,Paid,https://www.udemy.com/how-to-be-a-high-performance-insurance-broker-part-2/
1101382.0,Binary Options Masterclass,Offline,,Beginner Level,3 months,4.9,Free,https://www.udemy.com/binary-options-masterclass/
64173.0,Trading: How Transformative Learning Drives Expertise,Online,,Beginner Level,5 months,4.1,Free,https://www.udemy.com/trading-how-transformative-learning-drives-expertise/
869716.0,株式投資で本当のテクニカル分析ができるようになる,Online,,Intermediate Level,6 months,2.2,Paid,https://www.udemy.com/jun-sakai-trading-course4/
509512.0,Forex For Beginners - A Guide To Currency Trading,Online,,Beginner Level,9 months,2.7,Paid,https://www.udemy.com/forex-for-beginners-a-guide-to-currency-trading/
1046940.0,Trade RSI Breakout Strategy: Great Risk/Reward Ratio (Forex),Online,,All Levels,2 months,3.5,Free,https://www.udemy.com/trade-rsi-breakout-strategy-great-riskreward-ratio-forex/
469848.0,Einnahmen aus Udemy-Kursen als Dozent korrekt versteuern,Offline,,Beginner Level,12 months,2.5,Paid,https://www.udemy.com/einnahmen-aus-udemy-kursen-als-dozent-korrekt-versteuern/
499504.0,Disminuye deudas en tu hogar en menos de 30 días,Online,,Beginner Level,12 months,2.0,Free,https://www.udemy.com/disminuye-deudas-en-tu-hogar/
538560.0,Stocks For Beginners - A Guide To Investing,Online,,Beginner Level,3 months,3.1,Paid,https://www.udemy.com/stocks-for-beginners-a-guide-to-investing/
1189592.0,Learn How To Successfully Trade Forex: In 5 Simple Steps,Online,,Beginner Level,4 months,2.5,Paid,https://www.udemy.com/learn-how-to-successfully-trade-forex-in-5-simple-steps/
1178820.0,Aprenda a Investir no Tesouro Direto Passo a Passo,Offline,,All Levels,12 months,4.6,Free,https://www.udemy.com/tesouro-direto-passo-a-passo/
1078520.0,"Internal Controls - Design, Implementation and Monitoring",Offline,,Expert Level,6 months,2.9,Free,https://www.udemy.com/internal-controls/
1233350.0,Bitcoin Profits for Beginners,Offline,,Beginner Level,6 months,2.8,Free,https://www.udemy.com/bitcoin-profits-for-beginners/
302456.0,Bookkeeping Made Simple,Online,,Beginner Level,3 months,4.5,Free,https://www.udemy.com/bookkeeping-made-simple/
537748.0,What is Bitcoin,Online,,Beginner Level,12 months,5.0,Free,https://www.udemy.com/what-is-bitcoin/
427040.0,Investiere in Tax Liens-Hohe Zinsen gesetzl. festgeschrieben,Online,,Beginner Level,1 months,3.8,Free,https://www.udemy.com/investiere-online-und-erhalte-zinsen-von-25-in-dollar/
1225564.0,Short Straddles - Exploit Earnings Option Volatility Crush,Online,,Beginner Level,8 months,3.0,Free,https://www.udemy.com/short-straddles-exploit-option-volatility-crush/
572992.0,Investing: How to Fix Hidden Flaws Inside Your Portfolio,Online,,All Levels,1 months,3.1,Free,https://www.udemy.com/investing-how-to-fix-hidden-flaws-inside-your-portfolio/
858764.0,株式投資に向く性格に変えるための心理学を学ぶ,Offline,,All Levels,10 months,3.9,Paid,https://www.udemy.com/jun-sakai-trading-course2/
867440.0,"Bitcoin: el futuro del dinero, hoy",Offline,,All Levels,4 months,4.1,Free,https://www.udemy.com/bitcoin-el-futuro-del-dinero-hoy/
1151398.0,Trading Forex - Trader avec les figures harmoniques,Online,,All Levels,6 months,4.2,Free,https://www.udemy.com/trading-forex-trader-avec-les-figures-harmoniques/
1041522.0,Forex Trading :RSI Indicator-A Secret Weapon,Online,,All Levels,9 months,3.9,Free,https://www.udemy.com/forex-tradinglearn-rsi-indicator-to-trade-like-a-pro/
619786.0,Profit During Crashing Markets: A Step-by-Step Guide,Offline,,Intermediate Level,6 months,4.3,Paid,https://www.udemy.com/profit-during-crashing-markets-a-step-by-step-guide/
1209556.0,Hedge Fund Trading Systems Part Two - Stocks & ETFs,Offline,,All Levels,6 months,2.1,Free,https://www.udemy.com/hedge-fund-trading-systems-two/
407658.0,Read financial statements as a stock investor,Online,,All Levels,6 months,3.3,Paid,https://www.udemy.com/read-financial-statements-to-be-a-stock-investor/
65110.0,Professional Risk Manager (PRM) Certification: Level 3,Online,,All Levels,2 months,4.2,Paid,https://www.udemy.com/professional-risk-manager-prm-certification-level-3/
788756.0,Professional Forex Strategy+2 weeks for FREE trading alerts,Online,,All Levels,11 months,3.9,Paid,https://www.udemy.com/forex-candlesticks-strategy/
725658.0,FOREX : LearnTo Trade the Improved ( Advanced ) Patterns,Online,,Beginner Level,9 months,2.0,Paid,https://www.udemy.com/forex-learnto-trade-the-improved-advanced-patterns/
1224262.0,Introduction to Futures Trading and Live Trade Demonstration,Offline,,All Levels,10 months,4.0,Free,https://www.udemy.com/introduction-to-futures-trading-and-live-trading-futures/
843536.0,Forex Trading Profit 183%p.a : Trend is Our Friend-ALGOTREND,Offline,,Beginner Level,6 months,3.9,Paid,https://www.udemy.com/forex-robot-trading-trend-is-our-friend-algo-trend/
894336.0,Master The Psychology of Forex & Binary Options Trading,Online,,Beginner Level,10 months,3.7,Free,https://www.udemy.com/master-the-psychology-of-forex-binary-options-trading/
986272.0,Hedge Fund Trading Systems For Stocks - Part One,Offline,,All Levels,10 months,3.8,Paid,https://www.udemy.com/amibroker-trading-systems/
1225674.0,The Advantages of ETF Options and Index Options Trading,Online,,All Levels,11 months,2.7,Free,https://www.udemy.com/learn-etf-options-and-index-options-trading/
1225686.0,Learn Options on Futures for Hedging Options and Stocks,Online,,All Levels,10 months,4.3,Paid,https://www.udemy.com/learn-options-on-futures-for-hedging-options-and-stocks/
1107954.0,"Day trading strategy for all level, with 72% success rate",Online,,All Levels,6 months,2.3,Paid,https://www.udemy.com/1-shot-1kill/
425126.0,Year-end QuickBooks Procedures,Offline,,All Levels,6 months,4.5,Paid,https://www.udemy.com/year-end-quickbooks-procedures/
917172.0,Forex - Trade Gartley with Precision - Complete Strategy,Online,,All Levels,5 months,3.6,Free,https://www.udemy.com/forex-trade-gartley-with-precision-complete-strategy/
714188.0,"Fixed Income Valuation and Analysis, CFA L2",Online,,All Levels,10 months,4.5,Paid,https://www.udemy.com/fixed-income-simplified-for-cfa-l2/
364034.0,Finanzas y Análisis Financiero: Manejo Seguro de Negocios,Online,,Beginner Level,10 months,2.6,Paid,https://www.udemy.com/finanzas-y-analisis-financiero-manejo-seguro-de-negocios/
548764.0,ACCA FA1 Recording Financial Transactions,Offline,,Intermediate Level,6 months,4.0,Free,https://www.udemy.com/acca-fa1-recording-financial-transactions/
475912.0,Master The Stock Market with practice,Online,,All Levels,11 months,3.4,Paid,https://www.udemy.com/master-the-stock-market-with-practice/
302468.0,How to read a Profit & Loss Account and Balance Sheet,Offline,,All Levels,12 months,4.4,Free,https://www.udemy.com/how-to-read-a-profit-loss-account-and-balance-sheet/
1172370.0,Mit Finanzwissen zu besserem Unternehmertum,Offline,,Expert Level,12 months,4.6,Paid,https://www.udemy.com/mit-finanzwissen-zu-besserem-unternehmertum/
1193056.0,Trader sur le Forex avec Ichimoku,Online,,Beginner Level,3 months,2.0,Paid,https://www.udemy.com/apprendre-a-trader-le-forex-avec-ichimoku/
756520.0,Exam 1 Review - Managerial Accounting (U of H),Online,,All Levels,11 months,4.3,Free,https://www.udemy.com/exam-1-review-mgr-acct/
476880.0,Financial Model Fundamentals-Learn the Essential Skills,Online,,Intermediate Level,10 months,3.4,Free,https://www.udemy.com/financial-model-fundamentals-learn-the-essential-skills/
851288.0,Smart Trading Techniques for Safe & Consistent Weekly Result,Online,,Beginner Level,4 months,3.5,Paid,https://www.udemy.com/smart-trading-techniques-for-safe-consistent-weekly-result/
575476.0,Forex trading made simple,Offline,,Beginner Level,1 months,3.7,Paid,https://www.udemy.com/forex-mentor-online-school/
777276.0,Financial Accounting Part I - Passing the Class,Offline,,All Levels,5 months,3.0,Free,https://www.udemy.com/severson-financial-accounting-part-one/
1107904.0,Financial Reporting A Comprehensive Study,Offline,,Beginner Level,9 months,3.2,Free,https://www.udemy.com/financial-reporting-a-comprehensive-study/
332690.0,Introduction to Trade Theory (Technical Analysis) For Stocks,Online,,Beginner Level,6 months,2.3,Free,https://www.udemy.com/intro-price-theory-klatch-tminr/
315716.0,15 Mandamientos para ganar dinero en Bolsa,Online,,Beginner Level,2 months,2.4,Free,https://www.udemy.com/15-mandamientos-para-ganar-dinero-en-bolsa/
460652.0,Financial and Business Simulation with Microsoft Excel,Offline,,All Levels,7 months,2.3,Paid,https://www.udemy.com/simulation/
410196.0,DIY: Reduce Unpaid Federal Tax thru  IRS Offer in Compromise,Offline,,All Levels,10 months,3.9,Paid,https://www.udemy.com/diy-reduce-unpaid-federal-tax-thru-irs-offer-in-compromise/
994666.0,Intro to Impact Investing,Offline,,Beginner Level,11 months,2.3,Free,https://www.udemy.com/intro-to-impact-investing/
822926.0,Curso de Trading práctico basado en casos reales,Online,,All Levels,5 months,3.4,Paid,https://www.udemy.com/trading-practico/
28172.0,Practical Trading on Financial Futures & Options Markets,Offline,,Beginner Level,4 months,2.5,Free,https://www.udemy.com/getting-started-with-option-spreads/
25794.0,How To Crowdfund,Online,,All Levels,7 months,2.3,Free,https://www.udemy.com/how-to-crowdfund/
806122.0,Learn and Master the Basics of Finance,Offline,,All Levels,12 months,4.2,Free,https://www.udemy.com/finance-101/
953490.0,TopTrader Academy - Complete Options Course,Online,,Beginner Level,6 months,4.6,Paid,https://www.udemy.com/toptraderacademy-complete-options-course/
417088.0,Do Your Own Accounts,Offline,,Beginner Level,12 months,2.1,Free,https://www.udemy.com/doyourownaccounts/
773060.0,Forex: Economic News Trading,Offline,,Intermediate Level,6 months,4.9,Paid,https://www.udemy.com/forex-economic-news-trading/
65105.0,Professional Risk Manager (PRM) Certification: Level 2,Online,,All Levels,8 months,2.0,Paid,https://www.udemy.com/professional-risk-manager-prm-certification-level-2/
829182.0,【個人事業主向け】青色申告の記帳を自力で行うための複式簿記の基本,Offline,,Beginner Level,1 months,3.0,Free,https://www.udemy.com/aoirokojin/
54246.0,3 documentos clave para administrar tu empresa con éxito,Online,,Beginner Level,6 months,4.0,Free,https://www.udemy.com/3-documentos-clave-para-administrar-tu-empresa-con-exito/
1113442.0,Beginners Chart Patterns Trading for Penny Stocks,Online,,All Levels,8 months,4.8,Free,https://www.udemy.com/beginners-chart-patterns-for-penny-stocks-part-2/
479496.0,Basic Technical Analysis,Offline,,All Levels,9 months,3.5,Paid,https://www.udemy.com/basic-technical-analysis/
824034.0,Technical Analysis: Understanding Price Action,Offline,,Beginner Level,6 months,3.1,Paid,https://www.udemy.com/technical-analysis-understanding-price-action/
1095700.0,Using Xero for your bookkeeping needs do beautiful business,Online,,All Levels,8 months,3.9,Free,https://www.udemy.com/xero-101/
895030.0,Forex - Price action Reversal Strategy,Online,,All Levels,2 months,4.9,Free,https://www.udemy.com/forex-price-action-reversal-strategy/
754524.0,Fundraising Success: The Art & Science of Major Gifts,Online,,All Levels,5 months,2.9,Free,https://www.udemy.com/fundraising-success-the-art-science-of-major-gifts/
65113.0,Professional Risk Manager (PRM) Certification: Level 4,Offline,,Beginner Level,4 months,2.8,Paid,https://www.udemy.com/professional-risk-manager-prm-certification-level-4/
1031696.0,Introduction to Accounting - Analyzing Financial Statements,Online,,Beginner Level,11 months,4.7,Paid,https://www.udemy.com/introduction-to-accounting-analyzing-financial-statements/
607362.0,Accounting 101-Master Class for Understanding Business,Offline,,All Levels,6 months,3.5,Paid,https://www.udemy.com/master-key-financial-indicators-and-build-business-success/
370440.0,Bitcoin For Beginners,Offline,,All Levels,6 months,4.0,Free,https://www.udemy.com/bitcoinforbeginners/
570996.0,Finance Fundamentals for Non Finance Leaders,Offline,,All Levels,8 months,2.6,Paid,https://www.udemy.com/finance-fundamentals-for-business-leaders/
944594.0,Strategy layout and Backtesting,Online,,All Levels,6 months,3.3,Free,https://www.udemy.com/strategy-layout-and-backtesting/
745832.0,Succeed at Options Even If You Don't Know Where to Start,Online,,Beginner Level,3 months,3.5,Paid,https://www.udemy.com/succeed-at-options-even-if-you-dont-know-where-to-start/
231256.0,FOREX Currency Trading For Beginners,Offline,,Intermediate Level,5 months,3.0,Paid,https://www.udemy.com/forex-currency-trading-for-beginners/
637452.0,Complete Guide to Business Loans,Offline,,All Levels,7 months,3.5,Paid,https://www.udemy.com/complete-guide-to-business-loans/
871682.0,Aprenda  a Investir,Online,,All Levels,5 months,3.3,Paid,https://www.udemy.com/estacio-educacao-financeira/
1029062.0,Forex Trading System: Correlation EUR/GBP vs GBP/USD,Offline,,All Levels,11 months,3.7,Free,https://www.udemy.com/forex-trading-correlation-strategy-eurgbp-gbpusd/
691180.0,An Abundance Mindset: How to Craft Yours,Offline,,Intermediate Level,12 months,4.6,Free,https://www.udemy.com/mindset-of-a-6-figure-income-earner-how-to-craft-yours/
158444.0,Breakout Patterns Workshop by Pattern Trader,Online,,All Levels,5 months,2.1,Free,https://www.udemy.com/breakout-patterns-workshop-by-pattern-trader/
75182.0,Trade Show Samurai,Online,,All Levels,11 months,4.8,Free,https://www.udemy.com/trade-show-displays/
1174086.0,Precificação - Calculando valor de venda baseado nos custos,Offline,,All Levels,9 months,3.7,Free,https://www.udemy.com/formacao-de-precos-em-projetos/
685190.0,Crowdfunding for Filmmakers,Offline,,Beginner Level,10 months,4.5,Paid,https://www.udemy.com/crowdfunding-for-filmmakers/
115752.0,Straight From Business School: Create Financial Statements,Online,,Beginner Level,5 months,4.5,Free,https://www.udemy.com/straight-from-business-school-create-financial-statements/
999262.0,Forex online live trading system (Special Offer),Online,,Beginner Level,10 months,4.2,Free,https://www.udemy.com/forex-trading-i-will-show-you-how-to-get-profit/
644020.0,Curso de Iniciación al Trading,Online,,Beginner Level,8 months,3.7,Free,https://www.udemy.com/curso-de-iniciacion-al-trading/
868128.0,Análise de Concessão de Crédito,Offline,,All Levels,4 months,3.7,Free,https://www.udemy.com/estacio-analise-de-concessao-de-credito/
441016.0,Filing with Companies House UK,Online,,All Levels,5 months,2.1,Paid,https://www.udemy.com/filing-with-companies-house-uk/
304426.0,Bank Reconciliation & VAT on Excel,Offline,,Beginner Level,9 months,3.3,Paid,https://www.udemy.com/bank-reconciliation-vat-on-excel/
581662.0,Stock Trading with this Strategy,Offline,,All Levels,11 months,3.6,Paid,https://www.udemy.com/stock-trading-with-this-strategy/
24815.0,Harnessing the Power of Growth Stocks,Online,,All Levels,9 months,4.9,Free,https://www.udemy.com/harnessing-the-power-of-growth-stocks/
79364.0,Your Business by the Numbers,Offline,,Beginner Level,9 months,4.7,Free,https://www.udemy.com/your-business-by-the-numbers/
607800.0,Introduction To The World Of Equity Finance,Online,,Beginner Level,9 months,3.2,Paid,https://www.udemy.com/equity-finance-basics/
960786.0,バイナリーオプション取引,Online,,All Levels,12 months,3.6,Free,https://www.udemy.com/binaryoptiontrainingprogram/
464002.0,Optimize! Make Best Decisions with Microsoft Excel,Online,,All Levels,4 months,3.8,Free,https://www.udemy.com/optimize/
55136.0,Precious Metal Equities,Offline,,Beginner Level,8 months,4.0,Paid,https://www.udemy.com/precious-metal-equities/
328842.0,Learn to invest in the Stock Market,Offline,,All Levels,3 months,2.9,Paid,https://www.udemy.com/learn-to-invest-in-the-stock-market/
371828.0,Manual Bookkeeping,Online,,All Levels,6 months,2.7,Paid,https://www.udemy.com/manual-bookkeeping/
907716.0,International Tax - Tax Beyond boundaries,Online,,All Levels,7 months,2.9,Paid,https://www.udemy.com/international-tax-course-intermediate-level/
537286.0,Learn the Basics of the Wave Principle:,Online,,All Levels,11 months,3.9,Free,https://www.udemy.com/the-basics-of-the-wave-principle/
376712.0,Finanzas personales: Logrando la Libertad Financiera,Online,,Intermediate Level,6 months,2.3,Paid,https://www.udemy.com/finanzas-personales-logrando-la-libertad-financiera/
492344.0,Cómo Crear Políticas Contables bajo NIIF para PYMES,Online,,All Levels,4 months,2.2,Free,https://www.udemy.com/como-crear-politicas-contables-bajo-niif-para-pymes/
993160.0,Get Credit for Your EIN That's Not Linked to Your SSN,Online,,Expert Level,6 months,2.1,Free,https://www.udemy.com/business-credit/
304420.0,Breakeven Analysis and Pricing,Online,,Beginner Level,12 months,4.6,Paid,https://www.udemy.com/breakeven-analysis-and-pricing/
740764.0,Introduction to Health Financing,Offline,,All Levels,9 months,2.0,Paid,https://www.udemy.com/introduction-to-health-financing/
295909.0,Legal Accounting,Offline,,Beginner Level,3 months,2.3,Free,https://www.udemy.com/solicitors-accounts/
530430.0,Fundraising 101,Offline,,All Levels,9 months,3.5,Paid,https://www.udemy.com/fundraising101/
739972.0,Accounting Cycle: Learn the concepts in 60 minutes,Online,,Beginner Level,8 months,4.9,Free,https://www.udemy.com/accounting-cycle-in-60-minutes/
501996.0,Aprende a invertir practicando,Offline,,All Levels,9 months,4.7,Paid,https://www.udemy.com/aprende-a-invertir-practicando/
95176.0,ChalkTalk: Financial Accounting,Online,,All Levels,6 months,2.4,Paid,https://www.udemy.com/chalk-talk-accounting/
559328.0,Cómo usar Metatrader 4 para hacer trading?,Online,,All Levels,7 months,4.5,Free,https://www.udemy.com/como-usar-metatrader-4-para-hacer-trading/
786984.0,Торговля дельта-нейтральными стренглами,Offline,,All Levels,10 months,4.4,Paid,https://www.udemy.com/strangles/
690546.0,UK Self Assessment Tax Return Filing Online,Offline,,All Levels,4 months,4.3,Paid,https://www.udemy.com/uk-tax-return/
